success-rate,reward,collision-rate
100.0,0.9608022270040154,0.25453586404129747
100.0,0.7061222835312624,0.7500471616071738
100.0,0.07419016609924,0.5735693628693136
100.0,0.05682148426944611,0.16746983822731143
100.0,0.7702214039512257,0.13488840473750408
100.0,0.07071063241871,0.11929998205040893
100.0,0.32036940922840496,0.20279274874374953
100.0,0.046230411704580865,0.3420009462862216
100.0,0.9706509444540933,0.36036846512128895
100.0,0.594157612422899,0.2471293418325562
100.0,0.7865302782400904,0.8087295808250314
100.0,0.13671494518236338,0.13600150158551694
100.0,0.7208021679304647,0.04612929499655516
100.0,0.500182450209089,0.9008994494814743
100.0,0.4818845300690243,0.20948644543565786
100.0,0.08537942777253205,0.1986403925127057
100.0,0.22190957620240448,0.008597803777248725
100.0,0.38117054959803254,0.3708021915761238
100.0,0.2661715605264726,0.7001047208781942
100.0,0.4405287584385369,0.18274404413355594
100.0,0.3851453010635678,0.27027613428545516
100.0,0.8872634135929582,0.6675177793141592
100.0,0.3847910959947073,0.013701597695805368
100.0,0.5827498951063048,0.6975746157934187
100.0,0.8804320686672026,0.8530994291839193
100.0,0.22342358036310062,0.8682901862732599
100.0,0.09699447811077888,0.7677777226367882
100.0,0.991589173945729,0.5688399963205729
100.0,0.9910237791262928,0.7254825277528694
100.0,0.41547425421260076,0.4670048626993264
100.0,0.996521045074778,0.4614328417343174
100.0,0.4302385556166599,0.8057189756736691
100.0,0.2201796610383614,0.5068221568405931
100.0,0.3896699152106149,0.6221773489510473
100.0,0.6398501316810536,0.54311129768913
100.0,0.4892556050293626,0.9774593483432278
100.0,0.13859004474123182,0.38237816754473497
100.0,0.11137099103422587,0.5211698945230604
100.0,0.11815955218553631,0.29148345422551736
100.0,0.6746580050998338,0.43609135918362907
100.0,0.14161453213434183,0.3211571761399571
100.0,0.778298613943271,0.22861291039732679
100.0,0.7906734612677151,0.06810527253052256
100.0,0.011815324098786606,0.7782171483204755
100.0,0.7744721797260414,0.5188054685167158
100.0,0.42840373454738223,0.7066742214555204
100.0,0.29347133298981354,0.35452490489361266
100.0,0.9851520962281459,0.2792064447659335
100.0,0.7724671631421061,0.1370001624577507
100.0,0.7881197365653217,0.8862172495690925
100.0,0.8187832069742678,0.9935101426488594
100.0,0.07107997407371858,0.02369036203825381
100.0,0.6748762685240013,0.7551097861544588
100.0,0.08537388012005842,0.722042147683039
100.0,0.6563503466417308,0.4278432666653055
100.0,0.5083578400312652,0.9974198776806769
100.0,0.801448287976154,0.8154327653922356
100.0,0.46831738828390035,0.9614470292522187
100.0,0.9960758902493009,0.34555872169999324
100.0,0.6369141469928363,0.24676608085737417
100.0,0.8733629497273264,0.8310690692133843
100.0,0.9340698629303797,0.4894791483194679
100.0,0.09278683504573348,0.9240038953527188
100.0,0.19811407301454287,0.8499260137522979
100.0,0.04103868095402796,0.16280456064100968
100.0,0.9605183018956823,0.9855797154037128
100.0,0.9352193832134473,0.8031800537364935
100.0,0.9943238259354712,0.5050607528697548
100.0,0.3660917991407159,0.18816634050772385
100.0,0.41374193264373493,0.18192481007242434
100.0,0.3322165726611257,0.6210571420577247
100.0,0.710008122594847,0.35448974137089806
100.0,0.22440688997211133,0.9101213714658007
100.0,0.5999461026601844,0.05566081163582581
100.0,0.28636446999170007,0.2395198197272791
100.0,0.23643345378932068,0.9446949142434052
100.0,0.8297163411384736,0.8468717846220387
100.0,0.958490515408413,0.3191750855166
100.0,0.9129893768875227,0.6727778041970146
100.0,0.6059482049516154,0.02642400547068391
100.0,0.17958889713871506,0.16828607866891487
100.18823117310177,0.5618419882566532,0.31827901068635644
99.92548235896503,0.8484278116628942,0.5459983242293989
100.03540863571338,0.8208976595150022,0.5416078532407974
99.8178713339575,0.7650715440492879,0.9740945153650561
99.84185030841921,0.5065700666020589,0.3398376228095267
100.27613691326431,0.8979680592629234,0.744852830696189
99.92752646951811,0.4008153568198902,0.04387074937683577
99.80912322441546,0.201724895157799,0.06323712334321452
100.14372045912667,0.7377195375212806,0.46955767124294767
99.86626085044878,0.2538866815066074,0.5922015479855797
99.81463574770024,0.06546470752082822,0.8120827366704567
100.2025364748402,0.782085459387239,0.26879690648398924
99.82320047486161,0.841465345565354,0.3591745848983099
99.98560014274616,0.6647755794103317,0.04781737913007478
100.22007427238208,0.594151828047634,0.8384700381926892
99.75199990837172,0.8141745428630759,0.37311464261548644
100.01144336746903,0.3901064207912094,0.4958109021964521
99.91622228359955,0.5522782440812234,0.710496374812297
99.67626417900584,0.18205763347602466,0.570584967133089
100.20750905618742,0.8368494982290009,0.9610392908555127
99.83918711330652,0.08110745477096581,0.01305191073529921
99.65909254391295,0.862489919677882,0.20166135373450855
100.02264883302357,0.5384937122744322,0.5658461246836147
99.79348039148381,0.574103669117809,0.14931806281222448
100.11506049243232,0.8197506002931473,0.023541977905877753
99.64871518452989,0.08449619735244329,0.3631874865169694
99.94149409601084,0.5396483728168322,0.3958522175150031
99.80913745277381,0.386383490422736,0.632639030874615
100.07940760858689,0.5703418312552209,0.47629706016364803
100.11166856896565,0.5985051782852914,0.7704360802977555
99.87099669186865,0.429144218165291,0.6081173922711068
100.0524785789571,0.7243316546762096,0.4741913307113512
99.88001782475148,0.36682456414117326,0.8667946738240185
99.54226987452088,0.06676204658951357,0.6476863418882437
99.57041609253544,0.7369577373064158,0.9745907109390184
99.71566911904743,0.20730472375163222,0.778029995859325
99.764551196114,0.020431928911562758,0.17685701227263528
99.5752188190263,0.517189857763992,0.1635871292121981
99.7048491084527,0.9833212473074675,0.68147478787396
99.91084452676704,0.5017546809736388,0.9240491851831938
99.73574241648721,0.6311025425548553,0.2770031482467017
99.70649947110998,0.8167595496982362,0.5845984763516691
99.6105990898791,0.6274681338397257,0.24794711237350597
99.881459942745,0.8421699084181885,0.40466503309786306
99.70001464366328,0.08468794327072704,0.907129815850656
99.39369875744323,0.5845155967668237,0.9032979670398682
99.4409477279305,0.2491047416001887,0.33766549096669307
99.91011411398893,0.6514332084118183,0.23342141421607843
99.43930565913278,0.7287359903849677,0.8794129684558462
99.82623504807746,0.805774210940858,0.7555760189504148
99.45454041308348,0.6035375341732022,0.6184728899471186
99.62874350032413,0.35179977424410125,0.16611531177830363
99.73662408115406,0.3430054946298856,0.6604610162474115
99.51467950806469,0.6121614844582582,0.5164890165143489
99.80368725746416,0.707229567187373,0.021000287777658944
99.46316416262046,0.20113650906027547,0.6750754706947885
99.67106217562603,0.23467228440540522,0.7392823282777703
99.23230204699813,0.02461830931541098,0.7919209707594944
99.52890951764734,0.7427351983211976,0.21479372279197695
99.30894358152305,0.7691844078241584,0.1610975498693381
99.34344007964324,0.6994431985342677,0.19655655489226775
99.64161413581556,0.2451208314515958,0.40329131390682404
99.62596105670804,0.793137707605633,0.6193599070392062
99.60113705272474,0.12211347166681819,0.5797243683929673
99.2317801137892,0.0204067209392087,0.550971299361431
99.29126321914168,0.2403113363986471,0.09252991299563773
99.54344514870628,0.5894113797971249,0.002993783624895552
99.01567070602839,0.39143900404992393,0.9919599700461272
99.52579377539733,0.11116929208297155,0.987392429407392
99.08934691088905,0.9450077968806462,0.7170605260758395
98.98513901761392,0.20530831034119845,0.6728735349396253
98.99698139297548,0.9265561403535204,0.5461217727284419
99.18058437443827,0.7223904287472659,0.0660767451347607
99.44917543552731,0.5673981308660798,0.15504811913249983
99.27746322389633,0.000905786668133568,0.36832722221331116
99.37029889436253,0.14295396776033698,0.6256848713437231
98.88413163979924,0.10621347200672504,0.05202929714519444
99.32127040015263,0.8277234275784259,0.537799744218506
98.76405584589774,0.7539755145416095,0.6605418319254267
98.8267021906824,0.15284175971091984,0.20045957864785469
99.20913980636863,0.6640817362232172,0.6306935691616985
98.72847457638869,0.10710501465809152,0.8810604884951576
99.14168000879864,0.4945436117523023,0.9929456955510361
99.13520150462118,0.42512960334883454,0.29665441821056693
99.16050269214277,0.7816030813070359,0.8579827111156859
98.60362678077344,0.83877061302229,0.5885276714641591
98.63695206145175,0.6223426479151096,0.35399912329670946
98.88804995422885,0.03214314701327636,0.3537844470165279
98.74737496556827,0.032526952136389675,0.5554787177458796
98.81841245254856,0.1593250605924803,0.7205179037853725
98.5610133608925,0.8436093698343176,0.992376820102257
98.78631215372005,0.39834487201527635,0.20434633751637687
98.50411827880197,0.9633253678097015,0.5471279512029388
98.36492350621135,0.9214360645547267,0.011138995271346541
98.36967243861228,0.7417764586217369,0.6206543676365348
98.30441865246561,0.4392732233215889,0.18705294657839
98.44997241464067,0.4632259233703022,0.638599901386909
98.73272025377541,0.08830640758887909,0.7712772467616814
98.48355764735695,0.695528238085587,0.8496912706521563
98.58085167172152,0.7702984415002803,0.176483654803679
98.64878294213463,0.9813252633894085,0.3408368156650661
98.4287093473728,0.2630718598941031,0.2647614219819897
98.22252000485567,0.3168382890217667,0.9359930236614015
98.19307397635826,0.011568353162346834,0.4800434876344568
98.08138283092981,0.8151338512456975,0.729874392848358
98.19046023221067,0.18160926568635283,0.42663435603495026
97.99315166697613,0.8518683465824203,0.40632253443992117
98.16312892857273,0.18721648467815044,0.9475479458595812
97.98320305016502,0.6167059184242154,0.9134819138036028
98.20325437553973,0.272400703446676,0.7220032908468477
98.10566895853829,0.3017431043462565,0.9865465968651892
98.04425250043599,0.9954890119769862,0.41622068124237566
97.94101150494672,0.39707390874996984,0.9778701471605266
98.12050752758724,0.7525949376331298,0.9983256337661859
98.17361794733141,0.45158827283610414,0.8637639626498702
97.89092994837023,0.056263365116491104,0.6504874961163252
97.92542662997728,0.39712513153458995,0.6091497638170533
97.75726585271167,0.7532809452305724,0.8818721010170142
97.76561775334419,0.4126296820575712,0.04313881888780191
97.58364916925744,0.4291824176412794,0.4897870022517655
97.58625847347979,0.19169142025345232,0.1598613948560751
98.00781451807991,0.876265340395443,0.8138583409647929
97.61109807080892,0.37086957761810957,0.4255271609872079
97.3726110171952,0.24728066903910184,0.5756369523105602
97.39263614289138,0.5531462453818147,0.5399035819439328
97.38449382184957,0.5941849103320498,0.3272818142165713
97.74526261174411,0.6673551691945123,0.8268248718070269
97.33210770873633,0.3579941824340491,0.20183323480353443
97.52148293772711,0.5501736647142015,0.6615290115952037
97.37708443243702,0.21425686765052,0.8879970727817934
97.4266660487205,0.6541192034523476,0.3332187672606528
97.45002411198475,0.11991409742178227,0.27879704971800334
97.28736322947444,0.8997375614935771,0.9389112284313668
96.94739105744226,0.154117217483135,0.8824531679015304
97.02683968336937,0.8919181838295636,0.8467676645065186
97.40842320462055,0.706961589927899,0.4811437094283726
96.81145488215604,0.3861423675371801,0.41653056075995964
96.95744791901605,0.14303140782687063,0.13983735796574748
96.81701819341396,0.22927153558586955,0.10232999808378107
97.06604913325016,0.18213188994753204,0.33355157979846906
97.04202527580392,0.7561084381448728,0.3485371466821888
96.86791132241241,0.21900160611670605,0.15926826687547535
96.90993761787588,0.9972793504117492,0.3155197156246069
96.5436577963624,0.5333907102254966,0.08895196409066453
96.49990450002949,0.6517013454202103,0.8874076091779745
96.96902864677713,0.3873510408169919,0.40101234660466456
96.90537514850352,0.2857091833039298,0.20616396587646169
96.48311577429465,0.09471744179574781,0.20377255015110318
96.84478417913266,0.5857505747203412,0.5582069781655287
96.29037784932511,0.3756830910214467,0.9570041402707462
96.26553718605973,0.27727450561517253,0.21832233354875785
96.62005149880522,0.2718261858185512,0.09549360901436166
96.10476382916515,0.3585895906349209,0.0572582509308619
96.18700902020011,0.8019722156188616,0.4211030418804078
96.54238883607518,0.08862326334323856,0.061686897757794124
96.42680511323047,0.06265361852824536,0.9152525299462456
96.270769955088,0.28981321675724814,0.34394189022201127
96.29855188502565,0.5474964750932476,0.18340000589922323
95.80721339971021,0.5962160956106582,0.8992243119090363
96.01687109145082,0.6037538495583544,0.8924192536617508
96.01174823972782,0.28903444657430843,0.5619970858420271
95.9270031949568,0.16881185928098508,0.4466647270562718
95.61778754373178,0.9817899118874611,0.04537875771715316
96.04284824407324,0.5522129999936024,0.7269589309646586
95.7583483522941,0.14759048816384968,0.7907975341299422
95.73552940779338,0.8239600908478358,0.1999087507441759
95.58737064588789,0.7150506032832308,0.11479817567969419
95.75456061862201,0.43954298830208904,0.6479083936911764
95.30057652120152,0.02841439428188708,0.8971303629408348
95.82052104928792,0.7695716376961441,0.4250236962411975
95.30006094972599,0.027545162688682123,0.4977123716445815
95.32172552818598,0.6571982428997171,0.504549696886717
95.52423671195113,0.2769965392948278,0.7902078628413377
95.11236288931059,0.29219178554748526,0.6098522469426361
94.97321690629511,0.7382257473726525,0.4781084189782111
95.38273557193222,0.8962372373114786,0.9543273472400242
95.18610343181497,0.6512139019390717,0.37486898931645596
94.88385537228568,0.2041793397781706,0.7507309253297244
95.23124715784303,0.18370061480891064,0.8402332732852048
94.87700998783535,0.7388966638781076,0.5157091743149332
94.72786998441794,0.17925936423021127,0.9508062847220203
94.8913910250625,0.9112080738692252,0.11723156608238394
94.59300014905072,0.6975594141305306,0.8101403045025434
94.94764736496666,0.26636303702802944,0.8420886787959613
94.41004408615129,0.2135488464888966,0.11865698003921143
94.50623917948386,0.6698772192020326,0.9103047437133144
94.66420511257783,0.2996293966537169,0.01503370624926792
94.42977706838019,0.08659170937889382,0.805913653823866
94.61348435528795,0.4248139450181332,0.9451314574863944
94.70116163909752,0.38802470384082266,0.268715795609181
94.63367676707279,0.888126431140385,0.6492423627693347
94.33805244333688,0.5475041378544787,0.0047454590024745835
94.13127529695166,0.06416944192921703,0.26331816829750554
94.45354095475068,0.35996097734379506,0.05353716731744895
94.30951208990915,0.4878551658631074,0.5451531663203021
93.94696724671311,0.40196062364421414,0.5852130770333221
94.17244720153344,0.11536685362268018,0.2895191774818673
93.93559998086369,0.05534832721206673,0.33927782997159717
94.14120927014011,0.21760462335370545,0.4381798992444683
93.62258911612815,0.3660185718930299,0.9035800330232655
93.87279083837268,0.4036592749447053,0.20242398530062833
93.71507166602109,0.910223272047708,0.2903333016702865
93.63369360475296,0.5138176814047395,0.6664095036580281
93.3676334360222,0.9123206995254769,0.19952232153318006
93.29672990546345,0.037914926742990795,0.5456830439018278
93.54744620685882,0.6229086636861191,0.9528768424591331
93.55504196972993,0.1941576904118254,0.076122832764424
93.56133314531118,0.09652812538053468,0.8510888144405623
93.37601555631265,0.20240804430121107,0.24205853726881488
93.3447159861891,0.714140215568386,0.9816104399449086
92.97560074305488,0.10695331574335087,0.947574819563186
92.76820551380841,0.3120183526769652,0.38730318875697856
92.9865410935463,0.9098603266964339,0.8414205290863226
92.7724713402418,0.91140468250775,0.3245816534875956
92.85612356844642,0.5694870693618395,0.9842970641530274
92.52203651854728,0.36748061968716195,0.48668346827481446
92.50768703590677,0.11566637088003862,0.9789888186223547
92.43378531626453,0.5199804032681626,0.5948368604177845
92.48759277243352,0.6591399939178629,0.9553556948169655
92.30430586521543,0.8106197643195031,0.6666293744316464
92.63715127742826,0.9207977717597587,0.8480372667950297
92.20743135527815,0.26968401209957094,0.1737947062746955
92.18379827767667,0.1532159684006561,0.8060476693479712
92.05993152129666,0.30062872574083166,0.4995016949001062
91.97758876973603,0.10006193956498588,0.3375102594831312
92.09321531777042,0.641243988143151,0.38364684975982954
92.31217559239175,0.11107459407571119,0.8327228889266561
92.13303143011113,0.8703193442035192,0.5250446430394242
91.7589239177114,0.26496817224355196,0.5496834137298774
91.66557591564283,0.7220849934972217,0.08780624345302135
91.9889342986102,0.47562699737047764,0.7023020720607216
91.53866456102254,0.4880844230797673,0.2138403355580989
91.71370525378192,0.13573256395809896,0.2587318753833887
91.3389704168589,0.6044757375158462,0.048966382550961196
91.29065882222848,0.9031811844962361,0.3390635109935357
91.59753307567479,0.7920533627243278,0.22295443919547142
91.38418140173965,0.6594695678139878,0.3802516145213398
90.99441483561611,0.8629466771117634,0.6651159020461422
91.20004497083815,0.5260615137347014,0.3151279187083895
91.35224487549442,0.01508399617381706,0.30197083747809195
91.1513644713033,0.14762456971998483,0.808943194331805
91.07427948048932,0.6063420961283795,0.7952811435489492
91.10243060467283,0.9985375203586933,0.04315748244788231
91.02693702042909,0.2907042582970518,0.9725737152334801
90.86192202728908,0.8900768355223554,0.6725936848926494
90.58952497139516,0.5457791997522078,0.6879858017679773
90.70563723309274,0.13308966370087605,0.7881947808071325
90.25750160804898,0.5777599823252372,0.9568183214938707
90.5656995998544,0.6805228916703805,0.2990983235956799
90.01575975870541,0.4093298663501551,0.249256567861742
90.30395324176406,0.02958140265395859,0.22136910742571603
89.89529284725609,0.8949767476173074,0.38332341525847824
90.17427345394148,0.45879364992735505,0.3408246095374946
89.92060201243963,0.05150822138927036,0.30925720143187396
89.87677115637669,0.809884504520966,0.4407606267396763
90.07166746721165,0.5703821140895231,0.6784315781420315
89.65572268581005,0.5718151065696421,0.21483819227232437
89.45409646093171,0.475353535444894,0.41876151146869334
89.6980317967325,0.49091202980697357,0.3794655098304609
89.3974262442988,0.8173719686457251,0.7257629900444721
89.55987769761963,0.42526951407135416,0.8261859200092377
89.2403757249823,0.3864482320361434,0.6265011908622408
89.07682672426432,0.35152428532529933,0.1284011187912788
89.1201632797318,0.9632385657456797,0.041861482789919635
89.09362833715261,0.2338307359518994,0.8287490246783181
88.89370410349267,0.22123723664880923,0.703263835315189
88.7741374590588,0.7472924889505986,0.20742963721578822
89.08760149573114,0.19998616562445937,0.5553657386078492
88.877438604804,0.15216402097139237,0.9427748319938495
88.96567884373935,0.19420176769712838,0.9210567604454544
88.61475687671887,0.2298919740950648,0.4144813127278888
88.62778020328905,0.2729499169457522,0.015913700266491082
88.61537757566069,0.2732468758965896,0.25567370650835863
88.58888602363089,0.013373110334998994,0.21783303504325635
88.15354197908039,0.7860192661693994,0.4993444325050096
88.18606857893528,0.1056502756720783,0.5059244322218327
87.87203511073334,0.6014402682097781,0.10841392189898968
88.06218904004731,0.05730102140021398,0.11918223161341734
87.64609638064871,0.4785936443974429,0.14754393466202032
87.98297818683868,0.13310977381317757,0.2619387513877962
87.96336828597333,0.9283319573832971,0.6451458318820755
87.60854184334568,0.9263313620449589,0.31542434642739603
87.70716668629751,0.7696103415928038,0.4925564543445339
87.35242897476849,0.8548349053511411,0.8719793896878606
87.33200207511136,0.9398334901539925,0.9461697584879286
87.06482242026138,0.9620375484493453,0.898663512534755
87.4344907106874,0.7813515765067449,0.022329819847170973
86.88654079209016,0.6347116388477225,0.0629872126106994
87.24222801678428,0.9339317747443265,0.5065080459124718
87.02897565539739,0.4375773579787914,0.10133470760576146
86.73988524528427,0.39104460015026277,0.472715738263057
86.83303701103077,0.03693058793891524,0.29166857132995694
86.7099031827224,0.18567286720457865,0.17171978407976862
86.74375235695936,0.7432026474729105,0.5450980102492265
86.39261716724661,0.47518048707967586,0.04799211516277102
86.12871978862987,0.25318820872153247,0.7560822355179505
86.10645130958306,0.027552545884624635,0.6587619950177381
86.03413499132854,0.21473124606437055,0.2552431536649654
86.38479239988,0.0563835201950218,0.8881190797243368
85.98716913799919,0.14354976991424628,0.9141346804593287
85.8108840547299,0.1420192867424126,0.050029686907053006
85.68815684032018,0.26114875305267116,0.15650963784252314
85.55814946978121,0.24202250084601584,0.6133479048496202
85.60165648476018,0.8283879589320262,0.8705781600344144
85.57482071605557,0.42644379898210005,0.7031161809262978
85.66344698809407,0.19159447352319559,0.9159476048080331
85.30601156039583,0.23844250717232085,0.2024063477514344
85.42820400791359,0.5618415888873601,0.16432134318221148
85.29271625730503,0.7283607898642016,0.2814053449746511
85.10437364069581,0.8019123814525948,0.5223950949429165
85.11299580956738,0.1743817521649602,0.44039754526339814
84.59620644714931,0.3871328475830881,0.9215011631990266
84.9552481972428,0.9781334653564647,0.24520232800127972
84.52081342101695,0.9007286349637227,0.37234145965057786
84.42484160207273,0.3186435712210013,0.7732723984275282
84.59074614476262,0.21923725371610303,0.0010448040532965441
84.31586969134437,0.9034656181664565,0.6364769228064026
84.07425339708173,0.7407962892282092,0.6294995169322447
84.24389672577563,0.11547170823187236,0.8184758986775812
84.17151037863339,0.6404429871354591,0.5687368158706119
83.75719671959006,0.6028818176801073,0.5992180056819676
83.67644370372838,0.6174490242411377,0.9430881228639783
83.98718254212805,0.9431974616698731,0.7238782254497818
83.90595977306911,0.09887036685798223,0.09967301626119274
83.69824834567419,0.06055301695432236,0.8339825636584379
83.29767789888545,0.778962770123954,0.46269416067286406
83.59579536665359,0.06954885146172696,0.5673833673371581
83.42570913435263,0.7408163089677001,0.26093411578383174
83.4350421270727,0.06183753153561322,0.251939614874681
83.05965223806587,0.09026154385905871,0.6466705824878682
83.17564652656597,0.5437310200199043,0.42518354073894493
82.75099181172773,0.2927893280963002,0.05276393132754764
82.88365630877968,0.9579783428889586,0.5339733281583803
82.51784795365911,0.22451349648153007,0.5959017589416951
82.48152125753028,0.5542257376825579,0.8655977299552017
82.50071041835398,0.3299373652114985,0.8712780863189672
82.3697161377828,0.18478267222163514,0.8589726823037437
82.53099197740565,0.6480409525885571,0.44391277347731606
82.37004798445152,0.34381560401333144,0.8639450082417449
82.10604821856754,0.026989635615053187,0.9293895150561995
81.9402967682426,0.7231832403146253,0.26128959484396475
81.63088299249335,0.6617921613996233,0.4863480109214593
81.84325319915591,0.12282658514975298,0.6901437455438525
81.82121549355294,0.13173031985375228,0.7771867240358248
81.23947697716672,0.6916268726974987,0.5838892126926686
81.36047066093164,0.37861829709243855,0.2927243140250987
81.33251162843001,0.9471554510317112,0.9199872637066918
81.28022867737664,0.1218433597098113,0.5933594315218966
80.90204879075519,0.6785773546286351,0.9080551411574229
81.13252226500411,0.14961938754703485,0.3112689788510695
80.85326661545626,0.9422118753007832,0.15487577616120318
80.82749354723525,0.8688935004167316,0.5486849068316973
80.91815958660717,0.8870096786881149,0.2185926229771583
80.3376518136918,0.11664390654897594,0.6413804782532644
80.62150642148379,0.40632383780171344,0.00026912320820915436
80.22637414836593,0.30632032358107086,0.1300524986606575
80.08181520471709,0.8745079376905528,0.01786345143430279
80.24099119041135,0.25655649589351526,0.0055159371293229675
80.04390183071536,0.4575226077949983,0.2697018984163694
79.72574995067828,0.4320729644313428,0.6380380829296843
79.78618764852425,0.718024674317754,0.6509565531777843
79.64462724867647,0.7046799778019556,0.005657306198547429
79.45860144378,0.6332945279063923,0.740353269160686
79.19491567510704,0.39100486518921174,0.5628018104929493
79.56803656819801,0.43025897375598166,0.3226044629374175
79.07496500244665,0.317057923931074,0.33391374935159346
79.33741740710595,0.5988995339193459,0.2943687436450011
78.66324138129184,0.5926677966830184,0.22686142996116065
79.06017904325743,0.1398669166926213,0.9345927917095902
78.71007170833742,0.7216489616282897,0.8237695215417152
78.67778769477141,0.9592294334112358,0.8222697418915235
